"mz_10eV","10eV","mz_20eV","20eV","mz_40eV","40eV"
"219.0783","3.40E+1","171.0779","1.09E+2","86.0958","1.61E+2"
"219.1168","5.64E+1","171.0953","4.60E+1","86.0977","2.19E+2"
"219.1344","2.81E+1","171.113","9.19E+1","86.0996","1.80E+2"
"219.2693","2.00E+1","171.1459","8.40E+1","86.1015","1.05E+2"
"220.0896","2.40E+1","172.0476","6.80E+1","86.1034","5.20E+1"
"221.1012","2.92E+1","172.0643","4.90E+1","86.1052","4.10E+1"
"221.1201","1.72E+2","172.0897","3.28E+1","86.1071","1.60E+1"
"221.1367","4.50E+1","172.1005","2.74E+1","86.109","0.00E+0"
"222.1062","3.06E+1","172.1081","2.94E+1","86.1337","0.00E+0"
"222.1245","7.84E+1","172.1439","2.00E+1","86.1356","4.00E+0"
"223.1044","6.60E+1","173.0109","1.01E+2","86.1375","3.40E+1"
"223.8931","2.20E+1","173.0312","1.89E+2","86.1394","1.90E+1"
"224.0861","3.50E+1","173.0757","2.53E+1","86.1413","0.00E+0"
"224.2313","2.70E+1","173.1005","2.15E+2","86.1888","0.00E+0"
"225.1431","2.00E+1","173.1269","1.41E+2","86.1907","2.00E+0"
"226.1327","2.80E+1","173.5867","3.00E+1","86.1926","1.90E+1"
"227.0692","5.40E+1","173.959","7.60E+1","86.1945","1.10E+1"
"227.097","2.10E+1","173.9932","2.20E+1","86.1964","0.00E+0"
"227.1113","2.60E+1","174.028","8.20E+1","87.0341","0.00E+0"
"227.6441","7.40E+1","174.0763","2.40E+1","87.036","6.00E+0"
"228.0094","2.70E+1","174.595","2.40E+1","87.0379","1.30E+1"
"228.1357","1.61E+2","174.6158","2.20E+1","87.0398","6.00E+0"
"228.646","2.40E+1","174.9759","2.80E+1","87.0417","1.10E+1"
"228.9218","2.10E+1","175.0326","5.00E+1","87.0436","1.10E+1"
"229.1166","1.38E+2","175.0638","5.90E+1","87.0455","0.00E+0"
"229.1588","2.26E+2","175.0918","6.40E+1","87.0475","0.00E+0"
"229.5974","3.10E+1","175.1219","2.80E+2","87.0494","7.00E+0"
"229.6803","5.00E+1","175.1476","2.10E+1","87.0513","1.10E+1"
"230.0243","2.60E+1","176.0752","3.00E+1","87.0532","4.00E+0"
"230.1108","9.47E+1","176.087","3.27E+1","87.0551","0.00E+0"
"230.1507","8.90E+1","176.1049","5.31E+1","87.057","1.20E+1"
"230.1897","7.70E+1","176.1343","4.61E+1","87.0589","1.40E+1"
"230.6313","1.01E+2","177.021","4.10E+1","87.0608","2.00E+0"
"231.0612","3.31E+2","177.0396","2.10E+1","87.0627","0.00E+0"
"231.0888","1.05E+2","177.106","9.24E+1","87.0952","0.00E+0"
"231.1267","2.61E+1","178.0604","1.78E+2","87.0971","1.20E+1"
"231.1466","4.80E+1","178.0718","7.77E+1","87.099","3.90E+1"
"231.1702","5.84E+2","178.1024","7.70E+1","87.1009","3.40E+1"
"231.4862","2.40E+1","178.1214","1.02E+2","87.1028","7.00E+0"
"231.874","5.70E+1","178.9308","2.20E+1","87.1047","0.00E+0"
"232.0686","1.02E+2","178.9699","2.50E+1","87.5731","0.00E+0"
"232.1021","2.10E+1","179.0807","2.70E+1","87.575","1.80E+1"
"232.1696","6.60E+1","179.1185","5.59E+1","87.5769","2.50E+1"
"232.9066","2.60E+1","179.1582","2.50E+1","87.5789","4.00E+0"
"233.0774","3.10E+1","180.0614","4.40E+1","87.5808","0.00E+0"
"233.1144","3.23E+1","180.0779","7.80E+1","88.0313","0.00E+0"
"233.132","6.22E+1","180.1022","2.60E+1","88.0332","2.00E+0"
"233.1666","1.19E+3","180.1215","2.20E+1","88.0351","1.10E+1"
"233.2414","2.10E+1","181.0702","4.40E+1","88.037","1.20E+1"
"233.5105","5.70E+1","181.1001","8.56E+1","88.0389","0.00E+0"
"234.1155","8.81E+1","181.1225","5.24E+1","88.0543","0.00E+0"
"234.1628","2.24E+2","181.3026","4.10E+1","88.0562","1.00E+0"
"235.0777","2.30E+1","181.3986","2.10E+1","88.0581","1.00E+1"
"235.1077","1.84E+2","181.4481","2.30E+1","88.06","1.20E+1"
"235.1411","1.37E+2","182.0389","2.20E+1","88.062","0.00E+0"
"235.1596","1.01E+2","182.0585","1.75E+1","88.0677","0.00E+0"
"235.4603","2.30E+1","182.0817","2.07E+2","88.0696","2.10E+1"
"236.5706","3.00E+1","182.1051","2.80E+1","88.0716","3.80E+1"
"236.6457","2.50E+1","182.1246","2.50E+1","88.0735","1.10E+1"
"237.085","3.20E+1","183.0068","8.20E+1","88.0754","0.00E+0"
"237.1221","4.70E+1","183.0765","8.80E+1","91.0451","0.00E+0"
"237.7375","2.00E+1","183.1148","4.66E+2","91.047","1.00E+0"
"238.1297","3.50E+1","183.1572","7.60E+1","91.049","1.70E+1"
"238.1723","3.80E+1","183.5981","2.20E+1","91.0509","3.30E+1"
"239.1158","2.60E+1","184.0203","2.30E+1","91.0529","3.10E+1"
"239.2506","2.20E+1","184.0649","2.10E+1","91.0548","3.40E+1"
"240.1141","2.20E+1","184.0854","1.16E+2","91.0568","5.40E+1"
"240.1325","5.50E+1","184.115","4.10E+1","91.0587","7.20E+1"
"241.088","1.28E+2","184.1643","6.70E+1","91.0607","3.40E+1"
"241.1514","5.40E+1","184.564","2.90E+1","91.0627","3.40E+1"
"241.5298","2.60E+1","185.0582","8.21E+2","91.0646","0.00E+0"
"241.5811","2.90E+1","185.104","6.90E+1","93.043","0.00E+0"
"241.6289","4.90E+1","185.1319","5.90E+1","93.045","2.00E+1"
"242.1484","4.70E+1","185.1619","4.40E+1","93.047","1.90E+1"
"242.1826","2.40E+1","186.067","1.99E+1","93.0489","3.80E+1"
"242.2065","2.00E+1","186.0907","1.20E+2","93.0509","3.00E+0"
"243.1087","8.26E+1","186.1239","1.82E+2","93.0529","0.00E+0"
"243.1307","2.23E+2","186.156","2.70E+1","93.0568","0.00E+0"
"243.177","6.84E+1","187.0826","4.90E+1","93.0588","1.10E+1"
"243.5091","2.40E+1","187.1096","8.90E+2","93.0608","1.30E+1"
"243.9968","2.90E+1","187.1469","2.10E+1","93.0628","1.00E+0"
"244.0216","2.70E+1","188.0586","1.25E+2","93.0647","0.00E+0"
"244.0885","5.50E+1","188.0802","3.14E+1","93.0667","0.00E+0"
"244.1268","3.66E+2","188.1091","1.56E+2","93.0687","1.10E+1"
"244.2077","2.10E+1","188.6036","3.10E+1","93.0706","8.20E+1"
"244.9451","2.50E+1","188.8826","2.90E+1","93.0726","4.90E+1"
"245.1176","1.61E+2","189.0888","2.38E+2","93.0746","1.30E+1"
"245.1356","8.60E+1","189.1204","4.70E+1","93.0766","2.00E+1"
"246.0803","2.20E+1","189.2028","2.00E+1","93.0785","1.00E+0"
"246.1201","2.49E+2","189.6042","2.20E+1","93.0805","0.00E+0"
"246.148","1.17E+2","190.0574","2.40E+1","94.0223","0.00E+0"
"247.0542","7.00E+1","190.0991","4.99E+1","94.0243","1.00E+0"
"247.0906","2.20E+1","190.3259","4.40E+1","94.0263","1.90E+1"
"247.1459","2.88E+2","191.088","4.89E+1","94.0283","4.00E+0"
"247.1624","5.64E+1","191.1193","2.28E+1","94.0303","0.00E+0"
"247.2604","2.80E+1","191.5564","3.60E+1","94.06","0.00E+0"
"248.1439","2.40E+1","191.8801","3.30E+1","94.062","3.20E+1"
"249.1258","2.40E+1","192.0701","2.10E+1","94.064","1.40E+1"
"249.1558","1.11E+2","192.1117","3.10E+1","94.066","1.70E+1"
"250.0815","4.90E+1","193.0871","3.07E+1","94.068","3.00E+0"
"250.1103","1.84E+1","193.0962","2.21E+1","94.07","0.00E+0"
"250.1319","8.58E+1","193.105","2.18E+1","95.0507","0.00E+0"
"250.1512","3.92E+1","193.1365","2.40E+1","95.0527","2.00E+0"
"250.1831","5.50E+1","193.5701","2.00E+1","95.0547","1.60E+1"
"251.0073","2.10E+1","194.0785","7.70E+1","95.0566","5.00E+0"
"251.0754","2.20E+1","194.0903","8.76E+1","95.0586","0.00E+0"
"251.104","9.77E+1","194.1193","3.41E+2","95.0606","0.00E+0"
"251.1249","7.64E+1","195.0376","5.40E+1","95.0626","2.00E+0"
"251.1475","1.53E+2","195.0881","9.95E+1","95.0646","1.40E+1"
"251.172","2.10E+1","195.1134","1.41E+2","95.0666","7.00E+0"
"251.5538","2.30E+1","195.1549","5.20E+1","95.0686","1.80E+1"
