"mz_10eV","10 ev","mz_20eV","20 ev","mz_40eV","40 ev"
"778.3701","8.200e1","512.3029","2.100e1","394.4545","2.300e1"
"778.5980","5.500e1","512.6572","6.900e1","394.9097","2.300e1"
"778.7234","2.100e1","512.9442","2.500e1","395.1491","9.981e1"
"778.7711","2.000e1","513.0057","5.700e1","395.1887","5.639e2"
"778.8318","2.100e1","513.0650","2.300e1","396.1570","3.273e2"
"778.8815","2.400e1","513.1243","2.200e1","396.2005","1.592e3"
"779.0829","2.200e1","513.1583","1.317e1","396.4148","2.500e1"
"779.1422","4.995e1","513.2255","4.194e1","396.9832","2.100e1"
"779.2304","2.400e1","513.3738","2.100e1","397.1490","1.374e3"
"779.4332","2.498e1","513.5173","7.500e1","397.1941","6.717e2"
"779.4988","2.682e1","513.6501","2.200e1","397.2367","2.600e1"
"779.5430","2.200e1","513.8833","2.500e1","397.3013","2.900e1"
"779.7404","7.072e1","514.1240","8.700e1","397.3498","2.300e1"
"779.8115","3.000e1","514.1738","2.600e1","397.6417","3.400e1"
"780.0330","2.200e1","514.2758","3.491e1","397.9757","5.700e1"
"780.0653","2.900e1","514.3917","2.100e1","398.0275","2.000e1"
"780.1100","4.300e1","514.5203","2.000e1","398.1632","9.925e2"
"780.1456","4.900e1","514.5686","2.500e1","398.2059","2.175e2"
"780.2289","8.600e1","514.7742","2.400e1","398.3507","2.800e1"
"780.3159","2.600e1","514.9737","3.400e1","398.5542","5.900e1"
"780.5180","1.500e2","515.0032","2.430e1","398.7687","4.800e1"
"780.6686","3.800e1","515.0536","2.700e1","399.0544","2.100e1"
"780.7082","3.100e1","515.4125","3.600e1","399.1604","1.999e3"
"780.9131","2.300e1","515.7153","5.400e1","399.2149","1.968e0"
"780.9506","2.000e1","515.7834","2.100e1","399.3262","3.800e1"
"782.2095","3.600e1","515.8466","5.300e1","399.7146","2.000e1"
"782.2908","6.400e1","516.0319","2.100e1","400.1612","9.486e2"
"782.5038","2.476e1","516.1118","2.200e1","400.2131","1.012e2"
"782.5375","8.597e1","516.2615","2.366e1","401.2056","1.019e1"
"782.7981","2.400e1","516.4631","6.400e1","401.2767","2.400e1"
"783.0286","2.900e1","516.5621","2.700e1","401.3818","2.200e1"
"783.1776","2.000e1","516.7153","4.800e1","401.4306","2.400e1"
"783.2004","2.600e1","516.7631","4.300e1","401.5680","2.300e1"
"783.2458","3.402e1","516.9296","2.900e1","401.7186","6.400e1"
"783.2756","5.600e1","517.0311","5.500e1","402.0200","3.300e1"
"783.4294","4.000e1","517.1319","2.000e1","402.0894","3.200e1"
"783.9711","2.100e1","517.2045","2.168e1","402.1701","1.256e2"
"784.0829","4.600e1","517.3469","2.300e1","402.2106","9.800e1"
"784.1953","2.000e1","517.7994","2.200e1","402.5806","2.700e1"
"784.5353","4.300e1","517.8315","4.200e1","402.9614","2.400e1"
"784.8763","2.500e1","517.9530","8.300e1","403.0851","6.233e1"
"784.9831","2.800e1","518.0139","2.500e1","403.1399","1.983e2"
"785.2304","2.300e1","518.0564","3.300e1","403.1821","8.569e0"
"785.4753","3.200e1","518.1024","4.500e1","403.9829","3.300e1"
"785.8333","6.100e1","518.2214","1.405e3","404.1160","2.814e3"
"786.1833","3.200e1","518.3143","2.100e1","404.1644","4.010e3"
"786.3090","2.400e1","518.5739","3.400e1","404.2202","9.900e1"
"786.6316","3.100e1","518.6407","2.000e1","404.3729","2.400e1"
"786.6756","2.700e1","519.0263","2.700e1","405.0809","1.942e2"
"786.7357","2.400e1","519.1904","1.547e3","405.1506","8.568e3"
"786.8074","5.000e1","519.2725","3.972e1","405.2127","3.090e1"
"787.2220","2.300e1","519.3129","5.668e1","405.2587","3.100e1"
"787.5304","3.300e1","519.5565","2.100e1","405.2899","2.400e1"
"787.7291","2.500e1","519.6000","2.400e1","405.3389","2.600e1"
"787.9057","4.400e1","519.6591","2.300e1","405.5876","3.700e1"
"788.4359","2.200e1","519.9641","2.900e1","405.8996","2.100e1"
"789.2739","2.200e1","520.0381","2.300e1","405.9529","3.200e1"
"789.6838","2.300e1","520.1514","2.368e1","406.0936","8.299e1"
"790.1643","2.200e1","520.1927","3.558e2","406.1479","9.571e2"
"790.2415","2.800e1","520.2901","2.800e1","406.2735","5.700e1"
"790.7661","2.100e1","520.4116","2.400e1","406.4916","2.100e1"
"791.0520","5.100e1","520.7044","2.100e1","406.7308","2.100e1"
"791.1111","4.800e1","520.7708","2.200e1","406.9422","2.200e1"
"791.4213","5.800e1","520.9356","2.900e1","407.0985","6.374e1"
"791.9408","7.100e1","520.9799","2.100e1","407.1442","7.496e2"
"792.0803","2.400e1","521.1901","1.717e2","407.1717","8.001e1"
"792.2268","6.200e1","521.2161","8.031e1","407.2236","2.600e1"
"792.3193","3.200e1","521.2325","1.893e1","407.3666","2.200e1"
"792.6245","2.000e1","521.5003","2.300e1","407.4628","3.200e1"
"792.7556","5.500e1","521.5422","2.800e1","407.9799","2.100e1"
"793.1112","4.200e1","521.5688","4.400e1","408.1146","3.041e3"
"793.3535","2.300e1","522.0936","2.300e1","408.1792","5.288e1"
"793.7627","2.400e1","522.1987","2.978e2","408.4825","2.200e1"
"793.8712","5.600e1","522.2557","3.357e1","409.1049","2.538e2"
"794.1124","5.000e1","522.7796","2.000e1","409.1530","5.346e2"
"794.3782","6.200e1","523.0211","3.300e1","409.5320","5.700e1"
"794.4854","2.300e1","523.0884","2.700e1","410.1270","3.199e3"
"795.4579","2.900e1","523.1661","1.263e2","410.2885","2.000e1"
"795.6071","3.800e1","523.1944","1.067e2","410.8888","4.400e1"
"796.1031","2.900e1","523.2350","2.575e1","411.0999","2.143e2"
"796.7413","2.000e1","523.2844","2.398e1","411.1242","4.779e2"
"797.1133","2.500e1","523.3286","2.500e1","411.1599","3.950e1"
"797.1740","2.700e1","523.5464","8.600e1","411.2061","1.886e2"
"797.2182","1.981e1","523.6105","5.400e1","411.2392","2.800e1"
"798.0425","3.500e1","523.7281","3.400e1","411.3947","3.600e1"
"798.0876","2.400e1","523.8432","3.200e1","411.5042","2.000e1"
"798.1735","2.700e1","524.1437","7.207e1","411.6686","2.300e1"
"798.2838","2.400e1","524.2250","2.505e2","412.0343","2.100e1"
"799.0942","4.500e1","524.2919","2.800e1","412.0850","1.687e1"
"799.2136","2.200e1","524.3229","2.300e1","412.2002","3.578e1"
"799.5909","2.100e1","524.7052","2.100e1","412.4928","2.000e1"
"799.6943","6.100e1","524.7703","3.200e1","412.9012","2.900e1"
"799.8052","2.300e1","524.9409","2.400e1","413.1795","9.943e1"
"800.1429","4.800e1","525.2132","8.224e1","413.2372","6.400e1"
"800.1736","2.200e1","525.2683","3.102e2","413.2859","3.200e1"
"800.2274","2.100e1","525.3467","2.500e1","413.5762","2.200e1"
"800.3050","3.100e1","525.5596","3.300e1","414.0138","3.800e1"
"800.6638","2.900e1","525.7686","2.200e1","414.0580","1.781e2"
"801.1478","2.200e1","526.0515","5.300e1","414.0974","2.179e2"
"801.7419","2.100e1","526.1600","9.076e0","414.1332","2.539e2"
"802.2082","2.300e1","526.1819","1.767e1","414.1692","7.712e2"
"802.4783","5.200e1","526.2279","9.564e1","414.2176","1.205e2"
"802.7206","2.000e1","526.2563","2.496e2","414.2368","6.500e1"
"802.7589","2.000e1","526.4467","2.100e1","414.6088","2.100e1"
"802.8391","2.400e1","526.9891","2.200e1","414.9187","1.550e2"
"803.0256","2.100e1","527.0240","2.000e1","414.9598","2.300e1"
"803.1446","4.600e1","527.0889","2.200e1","415.0646","4.204e1"
"803.2285","2.800e1","527.1478","6.700e1","415.0971","4.401e2"
"803.2961","6.100e1","527.2310","5.705e2","415.1363","1.036e3"
"804.0187","5.200e1","527.3386","2.900e1","415.2047","4.307e2"
"804.2205","2.200e1","527.7567","2.700e1","416.0846","4.364e1"
"804.3605","4.287e1","528.0756","2.800e1","416.1392","8.994e1"
"804.4173","1.370e2","528.2167","2.160e2","416.1797","2.268e2"
"804.5574","8.400e1","528.2529","1.600e2","416.2086","4.234e2"
"804.8090","7.300e1","528.4521","5.100e1","416.5682","2.100e1"
"805.0021","2.800e1","529.0939","2.376e1","416.6528","2.400e1"
"805.1812","2.000e1","529.1256","2.488e1","417.0869","4.056e1"
"805.2220","2.400e1","529.1816","4.015e2","417.1701","3.152e2"
"805.3571","4.350e2","529.2198","2.992e2","417.2141","8.371e1"
"805.5265","9.400e1","529.2948","9.162e1","417.3103","2.200e1"
"805.6661","2.400e1","529.7023","2.400e1","417.3807","6.000e1"
"805.7727","6.900e1","529.9030","2.200e1","417.4659","2.500e1"
"805.8830","2.500e1","529.9902","3.600e1","418.9438","2.400e1"
"806.0864","9.600e1","530.0320","4.900e1","419.0918","4.700e1"
"806.1838","5.000e1","530.1576","1.321e3","419.2924","2.100e1"
"806.2675","2.700e1","530.2386","1.731e2","420.0371","2.500e1"
"806.2892","3.400e1","530.4616","4.800e1","420.0996","6.298e1"
"806.3562","3.500e2","530.5145","3.300e1","420.2236","2.901e1"
"806.4311","5.752e2","530.7841","2.400e1","420.3857","2.400e1"
"806.5228","2.971e2","531.0456","2.700e1","421.1405","3.211e2"
"806.5853","2.063e2","531.1112","2.029e1","421.1924","1.967e3"
"806.6432","4.721e2","531.1528","1.493e2","421.2508","3.100e1"
"806.7114","2.098e2","531.1998","1.313e2","421.3498","4.500e1"
"806.7416","1.061e2","531.2730","2.687e1","422.1209","6.187e2"
"806.8038","1.432e2","531.3142","1.160e2","422.1746","3.273e3"
"806.9054","8.500e1","531.4285","4.700e1","422.2484","2.034e1"
"806.9480","1.460e2","531.4725","2.300e1","422.6673","4.200e1"
"807.0305","1.320e2","531.5389","5.800e1","423.0495","3.200e1"
"807.1024","1.270e2","531.6913","2.500e1","423.1010","1.157e2"
"807.2814","2.200e1","531.9125","2.200e1","423.1634","2.178e3"
"807.3514","1.080e2","531.9594","2.700e1","423.2283","2.901e0"
"807.4136","6.500e1","532.1335","2.600e1","424.1611","1.746e3"
"807.5148","2.416e2","532.1765","1.222e1","424.2842","3.100e1"
"807.6143","4.299e2","532.4658","2.500e1","424.9876","2.100e1"
"807.6978","1.338e2","532.5652","2.000e1","425.1077","8.347e1"
"807.7892","5.021e1","532.8566","2.300e1","425.1501","1.247e3"
"807.8877","1.490e2","533.1258","2.900e1","425.2250","6.040e1"
"807.9464","2.600e1","533.1837","3.276e1","425.7566","2.500e1"
"808.0594","8.800e1","533.2944","2.200e1","426.0066","3.200e1"
"808.3454","5.000e1","533.4117","4.400e1","426.1203","2.304e2"
"808.4254","3.300e1","533.5193","2.000e1","426.1662","2.852e2"
"808.4786","3.400e1","533.6469","2.600e1","426.2382","2.100e1"
"808.5023","6.132e1","533.8168","3.200e1","426.9390","2.700e1"
"808.6061","4.800e1","534.1455","2.070e1","426.9768","4.500e1"
"808.7249","4.500e1","534.1859","1.779e2","427.1525","1.435e3"
"808.7584","2.600e1","534.3389","2.800e1","427.1841","3.428e2"
"808.8594","3.742e1","534.4030","3.000e1","427.5018","2.600e1"
"808.9008","2.158e1","534.4338","3.800e1","428.1619","5.930e2"
"809.0150","2.100e1","534.9062","2.300e1","428.2266","5.300e1"
"809.1072","2.100e1","534.9489","3.200e1","428.2922","2.700e1"
"809.2198","1.050e2","535.0489","3.300e1","428.3899","4.800e1"
"809.3226","3.800e1","535.1649","2.213e1","428.4941","2.600e1"
"809.3727","3.515e1","535.2141","6.714e1","428.6819","6.600e1"
"809.4009","5.555e1","535.4026","7.100e1","428.8247","2.100e1"
"809.4616","2.900e1","535.5971","2.200e1","429.0888","2.969e1"
"809.5079","3.100e1","535.7109","2.100e1","429.1696","1.241e2"
"809.6902","2.200e1","535.7651","2.400e1","429.2444","7.000e1"
"809.9982","2.900e1","536.0147","2.700e1","429.9495","8.300e1"
"810.3571","7.000e1","536.1635","1.978e0","430.2006","5.373e1"
"810.9000","1.070e2","536.2210","7.260e2","430.2324","2.300e1"
"810.9637","2.600e1","536.2744","5.915e1","430.2565","2.200e1"
"810.9974","2.100e1","536.3943","2.000e1","430.5571","3.800e1"
"811.0698","5.400e1","536.4931","4.800e1","431.0565","2.900e1"
"811.2222","2.100e1","536.6541","3.300e1","431.1262","5.067e2"
"811.2813","2.700e1","536.7067","3.500e1","431.1691","7.353e1"
"811.3703","4.700e1","536.9064","2.800e1","431.1917","6.134e1"
"811.4191","2.600e1","536.9843","2.200e1","431.2091","7.811e1"
"811.5447","2.900e1","537.1164","2.000e1","431.2236","7.142e1"
"811.6585","2.100e1","537.1799","1.873e2","431.4617","2.300e1"
"811.7468","2.100e1","537.2235","4.231e2","431.9368","3.900e1"
"811.8295","2.300e1","537.3745","2.500e1","432.1123","2.345e3"
"811.9313","3.300e1","537.4792","2.900e1","432.1596","9.828e2"
"812.1875","1.050e2","537.5449","5.500e1","432.2396","2.400e1"
"812.2419","7.300e1","537.5724","5.736e1","432.3721","4.200e1"
"812.4536","3.200e1","537.6967","2.600e1","432.5499","3.000e1"
"812.4994","2.694e1","537.9475","8.900e1","432.7628","3.100e1"
"812.5565","2.400e1","537.9973","2.400e1","433.1114","3.965e2"
"812.7001","1.503e2","538.2422","1.241e2","433.1502","6.018e2"
"812.7399","4.085e1","538.4647","2.100e1","433.1728","2.312e2"
"812.7989","2.700e1","538.8368","4.600e1","433.2217","5.992e2"
"812.8573","3.500e1","539.0408","7.500e1","433.2690","4.900e1"
"812.9125","5.300e1","539.1008","4.300e1","433.3268","2.700e1"
"813.0021","1.240e2","539.1479","3.400e1","433.9379","2.300e1"
"813.1623","1.000e2","539.2188","4.648e2","434.1061","9.257e1"
"813.2584","2.500e1","539.4349","7.700e1","434.1428","8.343e1"
"813.3427","4.300e1","539.8091","2.100e1","434.1895","1.766e2"
"813.4624","4.200e1","539.9175","2.200e1","434.2308","2.957e2"
"813.6526","2.400e1","539.9471","2.100e1","434.5407","2.100e1"
"813.6974","2.400e1","540.1664","1.932e1","434.5746","2.800e1"
"813.8398","2.700e1","540.2855","1.932e1","435.0934","4.100e1"
"813.9822","6.000e1","540.4880","5.000e1","435.2214","2.815e1"
"814.0948","1.093e2","541.0472","2.900e1","436.1009","2.200e1"
"814.3126","4.400e1","541.2441","2.371e2","436.1434","9.125e1"
"814.3530","4.239e1","541.3036","6.726e1","436.1811","5.391e0"
"814.4550","2.400e1","541.4209","2.200e1","437.0669","2.900e1"
"814.6659","7.200e1","541.4857","2.500e1","437.1391","1.311e2"
"814.7330","6.300e1","541.9050","3.500e1","437.2938","3.500e1"
"814.8054","1.422e2","542.1085","2.700e1","437.3628","3.400e1"
"814.8645","2.170e1","542.1623","1.432e2","437.6660","2.000e1"
"814.9281","2.000e1","542.2240","1.252e2","438.0343","2.100e1"
"814.9722","3.300e1","542.2778","4.195e1","438.1150","1.851e1"
"815.0103","2.500e1","542.7174","2.400e1","438.1665","1.095e2"
"815.0695","4.077e1","543.1976","5.203e2","438.2279","3.114e1"
"815.1958","2.200e1","543.2507","4.217e1","438.2853","4.900e1"
"815.2971","4.000e1","543.2857","2.492e1","438.3761","5.100e1"
"815.3873","1.834e1","543.3295","2.500e1","438.5627","2.900e1"
"815.4756","2.700e1","543.4883","2.400e1","439.1186","5.683e2"
"815.6028","3.200e1","543.7852","2.900e1","439.1837","1.276e3"
"815.6878","3.200e1","543.9410","2.400e1","439.2265","2.906e2"
"815.7977","2.400e1","544.0573","2.400e1","439.5154","2.700e1"
"816.0065","2.200e1","544.1583","6.656e1","439.7287","3.000e1"
"816.0615","1.634e1","544.1984","2.848e2","439.7705","2.000e1"
"816.0931","1.448e1","544.2482","7.508e2","439.9234","1.190e2"
"816.1626","4.600e1","544.4045","2.000e1","440.1855","2.212e3"
"816.5435","6.400e1","544.6143","2.500e1","441.0329","2.100e1"
"816.6945","9.100e1","544.7280","2.500e1","441.0714","2.000e1"
"816.8273","2.700e1","544.8211","2.800e1","441.1198","7.136e1"
"817.0543","2.267e1","544.8463","2.000e1","441.1819","1.062e3"
"817.1465","3.905e1","545.1580","5.264e1","441.4116","3.500e1"
"817.3020","2.400e1","545.2279","6.420e2","441.6014","2.500e1"
"817.6223","2.300e1","545.3550","2.600e1","441.7850","2.100e1"
"817.7215","2.700e1","545.7415","3.100e1","441.8252","4.900e1"
"817.9080","2.100e1","545.9794","3.400e1","442.1302","9.269e2"
"817.9698","8.100e1","546.2100","1.060e3","442.1799","9.200e2"
"818.0924","2.256e1","546.3330","6.800e1","442.2290","5.236e1"
"818.2241","2.291e1","546.4408","5.700e1","443.1261","5.096e2"
"818.2753","7.909e1","546.6407","2.100e1","443.1533","2.150e2"
"818.3452","6.500e1","547.1856","1.969e3","443.1870","2.352e2"
"818.4573","6.100e1","547.2399","1.017e2","443.2304","2.320e1"
"818.6632","3.700e1","547.2797","2.996e1","444.0458","6.700e1"
"818.7592","6.100e1","547.5547","5.100e1","444.1067","5.081e1"
"818.8949","2.200e1","547.7712","2.300e1","444.1534","2.090e2"
"818.9785","2.300e1","547.9617","2.000e1","444.1686","3.091e2"
"819.0158","4.000e1","547.9850","3.600e1","444.1933","4.728e2"
"819.0692","4.078e1","548.1248","4.862e1","445.1169","3.459e0"
"819.1497","7.200e1","548.1833","4.613e2","445.1576","1.428e2"
"819.2925","3.900e1","548.2118","1.772e2","445.1921","1.369e2"
"819.3161","2.200e1","548.3426","1.991e1","445.2318","4.708e1"
"819.3691","4.500e1","548.3612","3.656e1","446.1888","9.097e1"
"819.4341","7.118e1","548.3790","2.700e1","446.4534","1.160e2"
"819.5792","1.341e2","548.5640","4.100e1","447.1147","4.631e1"
"819.6795","2.100e1","548.7316","2.700e1","447.1645","5.827e1"
"819.7401","8.200e1","548.9791","2.900e1","447.2174","5.523e1"
"819.8115","4.400e1","549.0807","2.200e1","447.8835","2.300e1"
"819.8745","4.566e1","549.1699","6.724e1","448.1594","1.077e2"
"819.9250","5.186e1","549.1918","6.590e1","448.2435","5.200e1"
"819.9594","2.200e1","549.2149","4.361e1","448.9920","2.700e1"
"820.0428","9.567e1","549.2703","3.814e1","449.1427","2.010e3"
"820.1284","2.389e1","549.4932","3.400e1","449.1948","1.028e2"
"820.2171","5.100e1","549.5792","2.000e1","450.0293","2.700e1"
"820.2958","2.700e1","549.7766","3.500e1","450.1222","1.052e3"
"820.3975","1.170e2","549.8243","2.100e1","450.1684","4.336e2"
"820.5236","5.000e1","549.8627","2.100e1","450.1851","1.990e2"
"820.5901","2.300e1","549.9680","3.000e1","450.4691","2.300e1"
"820.6472","5.358e1","550.0223","5.400e1","450.5147","2.400e1"
"820.7174","2.131e1","550.0923","7.000e1","450.9532","2.100e1"
"820.7424","7.555e1","550.2518","3.746e1","451.0582","7.200e1"
"820.7998","7.100e1","550.4679","2.800e1","451.1166","7.446e1"
"820.9086","9.800e1","550.7591","3.900e1","451.2407","1.768e1"
"820.9999","5.100e1","550.8578","2.700e1","452.0126","2.400e1"
"821.0714","8.704e1","551.2325","2.357e1","452.2106","1.004e1"
"821.1691","1.119e2","551.2839","3.927e1","452.5891","4.500e1"
"821.2218","2.521e2","551.5121","2.100e1","452.7824","3.400e1"
"821.2982","7.985e2","551.5814","4.100e1","453.1823","5.723e1"
"821.3898","5.662e2","551.6205","2.700e1","453.2354","1.312e1"
"821.4727","2.423e2","551.6415","3.200e1","453.3507","7.400e1"
"821.5734","3.423e2","551.6620","2.700e1","453.5110","2.700e1"
"821.6592","3.627e2","551.7475","6.000e1","453.7690","2.300e1"
"821.7375","2.372e2","552.0321","2.400e1","454.0360","2.400e1"
"821.8058","1.520e2","552.1101","3.200e1","454.4404","2.200e1"
"821.8767","3.935e2","552.1567","8.711e1","455.0343","2.200e1"
"821.9637","4.706e2","552.2250","1.277e2","455.1758","1.688e2"
"822.0202","1.889e2","552.2928","7.979e1","455.9668","2.400e1"
"822.0867","4.027e2","552.4073","2.300e1","456.1644","1.711e3"
"822.2108","8.071e2","552.5909","2.300e1","456.2363","7.264e2"
"822.3914","3.878e6","552.6628","4.800e1","456.3091","6.600e1"
"822.4730","4.906e4","552.8670","7.300e1","457.0442","2.000e1"
"822.6199","4.264e3","553.0062","3.000e1","457.1205","1.802e2"
"822.7224","2.040e3","553.0878","2.100e1","457.1469","9.532e2"
"822.8057","1.605e3","553.1488","8.500e1","457.2181","2.566e3"
"822.9380","5.885e2","553.1688","5.424e1","457.4097","4.300e1"
"823.0493","4.263e2","553.2429","7.694e2","457.5039","2.200e1"
"823.1122","2.750e2","553.3642","3.900e1","458.1488","1.101e2"
"823.1848","3.175e2","553.4073","4.500e1","458.1859","5.038e2"
"823.2357","7.817e2","553.6386","2.700e1","458.2280","6.913e2"
"823.3940","1.594e6","554.0183","5.700e1","458.8278","2.900e1"
"823.6206","1.232e3","554.0931","2.000e1","459.1586","1.067e3"
"823.6853","4.764e2","554.1494","2.300e1","459.1967","8.805e2"
"823.7100","3.986e2","554.2473","3.125e2","459.6435","4.700e1"
"823.7850","3.051e2","554.3024","5.600e1","459.9218","2.900e1"
"823.8102","6.968e2","554.3482","3.500e1","460.1503","2.945e3"
"823.8737","4.409e2","554.4808","2.400e1","460.2367","7.503e1"
"823.9508","2.714e2","554.8776","3.700e1","460.4424","4.500e1"
"824.0190","2.861e2","554.9224","5.800e1","461.0279","2.300e1"
"824.0476","1.206e2","555.2498","9.092e0","461.1152","2.185e2"
"824.1050","1.482e2","555.4125","2.000e1","461.1631","6.883e2"
"824.1891","3.245e2","555.6115","5.000e1","461.2356","1.554e1"
"824.3958","3.379e5","555.9443","2.700e1","461.3103","3.300e1"
"824.5795","3.483e2","555.9818","2.100e1","462.0907","2.400e1"
"824.6435","3.720e2","556.2764","4.879e1","462.1247","3.706e1"
"824.7334","4.838e2","556.3674","3.200e1","462.1471","3.689e1"
"824.8190","1.880e2","556.4811","2.300e1","462.1694","2.088e1"
"824.8796","2.375e2","556.9442","5.700e1","462.2078","2.719e1"
"824.9478","2.777e2","557.0456","2.900e1","463.0915","2.200e1"
"824.9860","1.079e2","557.1659","1.832e1","463.1227","9.175e0"
"825.0719","4.143e2","558.2451","6.810e1","463.1870","1.164e1"
"825.1475","1.488e2","558.2927","7.657e1","464.1643","4.629e1"
"825.1789","1.817e2","558.3683","4.800e1","464.1921","3.086e2"
"825.2344","4.863e2","558.5729","5.400e1","465.1098","1.098e2"
"825.3962","1.765e4","558.6444","2.700e1","465.1860","2.335e2"
"825.5555","1.277e2","558.7090","2.700e1","465.6934","2.100e1"
"825.6400","1.157e2","558.7786","2.400e1","466.0668","2.000e1"
"825.6602","1.341e2","558.8934","4.500e1","466.1008","2.900e1"
"825.7000","1.692e2","558.9821","2.200e1","466.1658","8.446e2"
"825.7834","3.340e2","559.1697","4.262e1","466.1971","1.142e2"
"825.8658","1.350e2","559.3171","7.400e1","466.8646","2.100e1"
"825.9426","6.818e1","559.3917","2.000e1","467.0347","2.200e1"
"826.0250","1.380e2","559.9719","3.100e1","467.1489","2.698e3"
"826.1132","2.260e2","560.0420","2.600e1","468.0885","6.700e1"
"826.1835","1.010e2","560.1801","2.575e1","468.1312","1.033e2"
"826.2697","6.879e1","560.2214","1.816e2","468.1585","2.211e2"
"826.2969","1.027e2","560.2688","4.555e1","468.1981","5.369e1"
"826.3889","7.042e1","560.3955","5.600e1","468.2370","1.972e1"
"826.4798","2.498e2","560.5295","2.200e1","469.0994","6.200e1"
"826.5551","9.500e1","560.5913","6.699e1","469.1705","4.359e1"
"826.6074","1.200e2","560.6459","2.500e1","469.2170","3.934e1"
"826.6638","4.100e1","560.6838","2.100e1","469.3914","3.600e1"
"826.7741","1.606e2","560.7752","2.100e1","470.1179","3.217e1"
"826.8615","2.500e1","560.9787","2.800e1","470.1974","1.300e1"
"826.9432","4.500e1","561.0565","8.900e1","470.2052","2.865e1"
"827.1138","1.190e2","561.2059","9.874e2","470.2282","3.990e1"
"827.2588","7.800e1","561.2963","1.034e2","471.0528","2.400e1"
"827.3625","5.361e1","561.3985","2.100e1","471.2555","1.401e1"
"827.4431","2.126e1","561.5972","5.800e1","471.3419","2.300e1"
"827.4891","1.247e2","561.6514","3.100e1","471.4517","2.900e1"
"827.5812","5.500e1","561.6788","4.400e1","472.7744","2.500e1"
"827.6561","4.700e1","561.7319","6.900e1","473.1295","1.404e1"
"827.7207","2.400e1","561.8015","2.100e1","473.1617","6.092e1"
"827.7698","5.500e1","561.9310","3.000e1","473.2000","1.448e2"
"827.8491","6.400e1","562.1773","8.145e1","473.2392","2.048e1"
"827.9274","4.400e1","562.2046","2.464e2","473.2687","2.940e1"
"827.9991","1.940e2","562.2753","2.920e2","474.1683","2.289e3"
"828.1151","3.500e1","562.3594","4.600e1","474.2368","1.791e3"
"828.2120","7.938e1","562.4273","2.100e1","474.4327","7.800e1"
"828.2520","4.500e1","562.4551","2.300e1","474.6487","2.500e1"
"828.3709","5.900e1","562.7292","2.300e1","475.1110","4.300e1"
"828.4279","2.700e1","562.9200","1.011e2","475.1288","1.140e2"
"828.4561","2.100e1","563.2302","1.099e3","475.1701","1.811e2"
"828.5202","2.500e1","563.2917","1.771e1","475.2442","6.584e2"
"828.6579","2.000e1","563.4120","8.900e1","475.7685","2.200e1"
"828.7117","3.800e1","563.4849","4.400e1","476.1379","2.968e1"
"828.7614","1.020e2","563.7283","2.500e1","476.1917","4.613e2"
"828.9018","2.500e1","563.7820","2.300e1","476.2231","1.620e3"
"828.9528","4.700e1","564.1109","3.900e1","476.3108","2.100e1"
"829.0699","6.817e1","564.2161","2.047e3","476.4131","3.200e1"
"829.1678","5.400e1","564.3724","2.600e1","477.1104","2.200e1"
"829.2772","1.780e2","564.4381","2.100e1","477.1717","8.055e2"
"829.5627","2.700e1","564.5081","2.000e1","477.2350","2.055e2"
"829.7375","4.900e1","564.6306","3.200e1","477.2532","7.055e1"
"829.8530","3.000e1","564.8223","2.100e1","477.6482","2.400e1"
"829.9384","1.650e2","564.9148","2.300e1","478.1446","4.705e2"
"830.1527","7.800e1","565.1362","2.300e1","478.1871","1.023e2"
"830.2113","2.500e1","565.2205","1.072e3","478.2051","5.150e1"
"830.2594","2.100e1","565.5610","4.500e1","478.2554","2.700e1"
"830.2954","2.300e1","565.6422","2.200e1","478.4834","2.200e1"
"830.3542","2.445e1","566.0301","6.000e1","478.7364","6.900e1"
"830.4181","1.315e2","566.1042","7.600e1","479.1018","2.800e1"
"830.4980","9.800e1","566.1450","4.326e1","479.1233","6.902e1"
"830.6086","7.300e1","566.2062","6.792e1","479.1611","5.170e1"
"830.7347","2.700e1","566.3253","2.000e1","479.2249","6.841e0"
"830.8477","3.200e1","566.3956","6.900e1","479.2448","4.979e0"
"830.9333","2.960e2","566.4941","3.300e1","479.3790","2.900e1"
"831.0033","1.069e2","566.9645","1.220e2","479.7339","2.300e1"
"831.3091","7.000e1","567.0303","2.600e1","480.0149","5.200e1"
"831.4460","4.100e1","567.1972","4.912e1","480.1318","2.500e1"
"831.6797","2.100e1","567.4686","2.400e1","480.1688","2.519e1"
"831.8033","5.400e1","567.5587","6.500e1","480.2117","2.476e1"
"832.0858","6.200e1","567.9755","6.800e1","480.2573","4.900e1"
"832.2996","2.400e1","568.1223","1.244e2","480.9339","2.200e1"
"832.3937","2.900e1","568.1447","4.506e1","480.9718","2.200e1"
"832.4895","2.228e1","568.1683","2.000e1","481.1908","8.638e0"
"832.5370","6.372e1","568.2824","2.289e1","481.2219","7.042e0"
"832.6545","9.100e1","568.4520","2.600e1","481.2438","9.253e0"
"832.8303","2.900e1","568.5422","2.900e1","482.2015","4.581e2"
"833.4619","1.420e2","568.5892","2.400e1","482.2497","6.025e1"
"833.7940","2.500e1","568.6909","2.600e1","482.3811","4.900e1"
"834.0701","2.300e1","568.8231","3.500e1","482.7706","2.100e1"
"834.2728","2.900e1","568.9593","5.400e1","482.9536","4.800e1"
