"mz_10eV","10eV","mz_30eV","30eV","mz_50eV","50eV"
"439.1588","2.30E+1","202.0543","3.70E+1","135.1003","2.10E+1"
"439.2081","2.80E+1","202.0821","2.10E+1","136.0382","3.30E+1"
"440.9214","2.50E+1","202.1028","2.42E+1","136.0773","1.51E+3"
"441.4478","2.20E+1","202.1252","2.75E+2","136.108","3.40E+1"
"441.6031","2.20E+1","203.098","4.30E+1","136.6487","2.40E+1"
"442.1529","1.09E+2","205.0834","2.50E+1","137.0289","4.20E+1"
"442.6994","3.10E+1","205.1601","2.30E+1","137.0748","2.20E+2"
"443.1607","3.20E+1","207.1136","2.40E+1","137.1019","3.00E+1"
"443.222","2.10E+1","208.1116","5.60E+1","137.1362","2.60E+1"
"443.7879","2.50E+1","209.007","3.70E+1","137.5897","3.00E+1"
"445.6411","2.20E+1","209.6754","8.80E+1","138.0893","6.60E+1"
"446.0096","2.30E+1","210.0011","2.10E+1","138.1289","2.37E+2"
"446.2952","3.50E+1","210.0976","4.40E+1","138.7061","4.30E+1"
"446.4735","2.10E+1","210.1254","6.00E+1","139.0295","2.24E+1"
"447.0481","2.60E+1","210.5335","2.80E+1","139.0453","1.36E+2"
"447.1065","2.50E+1","211.1379","4.20E+1","139.0861","7.84E+2"
"447.481","2.20E+1","212.103","2.30E+1","139.1246","4.10E+1"
"449.1152","2.50E+1","213.1073","4.15E+1","139.8543","5.30E+1"
"449.5869","2.30E+1","213.1277","2.50E+1","140.0429","4.60E+1"
"450.1795","2.40E+1","213.1617","6.82E+2","140.0661","1.72E+2"
"451.1091","7.40E+1","213.5797","4.50E+1","140.0796","1.75E+2"
"451.1526","5.00E+1","213.7621","2.30E+1","140.0941","5.74E+1"
"451.4879","3.80E+1","214.1202","4.30E+1","140.1133","2.40E+1"
"452.1015","3.70E+1","214.1666","1.99E+2","140.1451","5.75E+2"
"455.452","2.30E+1","215.1063","2.38E+2","140.2026","2.20E+1"
"456.188","2.20E+1","215.1487","4.80E+1","141.0042","3.00E+1"
"456.2426","2.10E+1","216.1336","2.16E+3","141.0442","7.10E+1"
