"Low","low","Med","med","High","high"
"203.11302185059","2","236.96543884277","9","393.07009887695","15"
"205.08866882324","2","238.04679870605","9","429.18984985352","15"
"209.08343505859","2","239.58004760742","9","431.03112792969","15"
"209.962890625","2","240.03622436523","9","465.11291503906","15"
"210.86796569824","2","248.1121673584","9","524.49743652344","15"
"211.03137207031","2","254.90226745605","9","525.24731445312","15"
"212.59146118164","2","266.98962402344","9","858.55816650391","15"
"218.11813354492","2","269.08288574219","9","81.03963470459","16"
"220.97343444824","2","275.05526733398","9","84.044822692871","16"
"229.05903625488","2","287.05804443359","9","107.05285644531","16"
"230.07257080078","2","292.97344970703","9","110.07524871826","16"
"233.0235748291","2","293.4919128418","9","112.03919219971","16"
"240.1123046875","2","295.13082885742","9","120.08879852295","16"
"242.86212158203","2","298.81478881836","9","122.97315216064","16"
"247.08532714844","2","301.02905273438","9","123.04122161865","16"
"248.92808532715","2","310.81829833984","9","130.06884765625","16"
"254.2135925293","2","311.05639648438","9","135.00254821777","16"
"255.06559753418","2","314.05096435547","9","146.49922180176","16"
"258.20513916016","2","314.07632446289","9","168.11315917969","16"
"268.98556518555","2","326.78625488281","9","169.06672668457","16"
"270.49075317383","2","326.80844116211","9","169.06938171387","16"
"280.17135620117","2","327.78549194336","9","193.03982543945","16"
"281.02117919922","2","350.11636352539","9","199.98806762695","16"
"282.79696655273","2","382.08374023438","9","205.08280944824","16"
"288.96401977539","2","393.07415771484","9","205.09452819824","16"
"293.48489379883","2","406.05688476562","9","226.98316955566","16"
"296.23538208008","2","417.2590637207","9","229.08999633789","16"
"298.07971191406","2","418.279296875","9","246.03814697266","16"
"298.80770874023","2","428.94833374023","9","247.08210754395","16"
"303.09829711914","2","431.02688598633","9","253.81582641602","16"
"309.80209350586","2","447.09637451172","9","257.13134765625","16"
"310.06140136719","2","448.04849243164","9","268.98892211914","16"
"310.80029296875","2","530.50201416016","9","279.80166625977","16"
"311.06359863281","2","817.43347167969","9","290.72979736328","16"
"321.00973510742","2","91.056793212891","10","295.12731933594","16"
"326.02117919922","2","103.05867767334","10","298.08325195312","16"
"327.970703125","2","107.05074310303","10","300.81610107422","16"
"356.7001953125","2","118.05300140381","10","309.80569458008","16"
"361.97406005859","2","118.08634185791","10","310.03979492188","16"
"363.96563720703","2","121.09522247314","10","321.13070678711","16"
"367.16119384766","2","123.01171875","10","330.1266784668","16"
"374.08462524414","2","123.99383544922","10","356.69635009766","16"
"381.02880859375","2","125.82288360596","10","366.17794799805","16"
"386.0969543457","2","126.09380340576","10","410.38018798828","16"
"396.90811157227","2","126.09609985352","10","455.32650756836","16"
"399.09561157227","2","133.0274810791","10","465.6116027832","16"
"400.18344116211","2","139.99179077148","10","524.5068359375","16"
"410.07357788086","2","142.96029663086","10","525.23791503906","16"
"418.28765869141","2","147.0518951416","10","525.28485107422","16"
"440.11212158203","2","153.03044128418","10","525.34106445312","16"
"450.84582519531","2","159.05587768555","10","526.48107910156","16"
"465.60717773438","2","165.05567932129","10","671.45037841797","16"
"505.07836914062","2","177.01002502441","10","679.37194824219","16"
"507.22769165039","2","190.94227600098","10","833.0712890625","16"
"516.02856445312","2","192.11720275879","10","891.28656005859","16"
"524.49273681641","2","193.06541442871","10","99.050842285156","17"
"524.51147460938","2","203.1159362793","10","103.01715087891","17"
"525.26135253906","2","203.11885070801","10","123.07299041748","17"
"526.29803466797","2","214.00163269043","10","125.82518005371","17"
"528.28979492188","2","217.11924743652","10","127.04891967773","17"
"713.39562988281","2","220.97952270508","10","132.08302307129","17"
"833.05944824219","2","229.16430664062","10","132.0853729248","17"
"83.055656433105","3","230.08499145508","10","133.02513122559","17"
"85.032295227051","3","235.00761413574","10","134.10557556152","17"
"93.072616577148","3","235.01075744629","10","147.05685424805","17"
"99.048805236816","3","237.50738525391","10","153.0279083252","17"
"103.01507568359","3","240.11547851562","10","173.05595397949","17"
"121.01644134521","3","240.11863708496","10","176.0777130127","17"
"123.98928070068","3","245.09245300293","10","183.10929870605","17"
"130.9803314209","3","248.92485046387","10","188.14840698242","17"
"131.02716064453","3","254.07662963867","10","194.95741271973","17"
"139.03494262695","3","254.22012329102","10","200.08354187012","17"
"139.04217529297","3","255.05906677246","10","211.04028320312","17"
"140.98835754395","3","257.52841186523","10","233.02044677734","17"
"149.02317810059","3","263.82025146484","10","253.81256103516","17"
"154.08500671387","3","270.48739624023","10","259.08355712891","17"
"161.03308105469","3","271.04281616211","10","265.80099487305","17"
"165.01889038086","3","279.79824829102","10","273.98419189453","17"
"169.958984375","3","281.0280456543","10","273.9875793457","17"
"185.0466003418","3","282.81759643555","10","284.99948120117","17"
"187.05844116211","3","288.96054077148","10","309.07159423828","17"
"187.06683349609","3","290.08834838867","10","310.78225708008","17"
"191.05535888672","3","293.80740356445","10","335.09616088867","17"
"193.9732208252","3","295.12380981445","10","353.01614379883","17"
"195.12312316895","3","295.13436889648","10","375.04275512695","17"
"197.87890625","3","296.24243164062","10","406.06100463867","17"
"200.07775878906","3","296.40090942383","10","416.05227661133","17"
"200.96128845215","3","298.8112487793","10","431.12033081055","17"
"214.00762939453","3","299.80575561523","10","451.28897094727","17"
"214.06448364258","3","303.10897827148","10","478.25024414062","17"
"215.05633544922","3","303.11254882812","10","505.271484375","17"
"217.11320495605","3","310.05419921875","10","513.43878173828","17"
"218.9588470459","3","310.79666137695","10","513.443359375","17"
"220.54182434082","3","317.92010498047","10","514.92315673828","17"
"226.98008728027","3","334.10455322266","10","524.52087402344","17"
"237.02212524414","3","363.96954345703","10","525.28015136719","17"
"237.50108337402","3","364.16079711914","10","526.27459716797","17"
"238.04049682617","3","381.03680419922","10","755.447265625","17"
"247.07888793945","3","384.95217895508","10","105.07038879395","18"
"248.06706237793","3","386.10498046875","10","128.0516204834","18"
"254.89573669434","3","396.9040222168","10","147.04197692871","18"
"257.13461303711","3","399.0915222168","10","161.07461547852","18"
"257.5251159668","3","400.17526245117","10","172.13412475586","18"
"267.0598449707","3","425.13095092773","10","174.95028686523","18"
"269.97622680664","3","428.18603515625","10","176.67269897461","18"
"273.17889404297","3","483.00415039062","10","177.05628967285","18"
"279.06301879883","3","514.92779541016","10","187.06123352051","18"
"279.82562255859","3","516.01928710938","10","199.98518371582","18"
"282.04061889648","3","516.02392578125","10","205.09159851074","18"
"284.89242553711","3","524.51617431641","10","213.98068237305","18"
"286.92636108398","3","525.26605224609","10","220.94607543945","18"
"287.02685546875","3","526.48577880859","10","238.05627441406","18"
"290.09530639648","3","597.16204833984","10","248.06384277344","18"
"290.73327636719","3","686.38024902344","10","250.07843017578","18"
"308.99606323242","3","686.38562011719","10","254.07336425781","18"
"310.7858581543","3","84.071083068848","11","254.78144836426","18"
"310.82553100586","3","85.028526306152","11","275.04846191406","18"
"312.09997558594","3","86.300880432129","11","279.82220458984","18"
"313.06564331055","3","91.058746337891","11","307.95770263672","18"
"317.91644287109","3","98.023315429688","11","308.9924621582","18"
"323.00671386719","3","100.11441802979","11","318.16452026367","18"
"323.81607055664","3","117.06818389893","11","323.01040649414","18"
"327.96328735352","3","118.05078125","11","323.81976318359","18"
"330.13040161133","3","120.05741882324","11","356.69247436523","18"
"333.06210327148","3","121.08846282959","11","367.16510009766","18"
"340.09146118164","3","122.9686126709","11","389.00054931641","18"
"343.90866088867","3","123.01399230957","11","389.2184753418","18"
"350.09338378906","3","123.04348754883","11","440.10784912109","18"
"361.10665893555","3","135.05247497559","11","525.53332519531","18"
"361.11831665039","3","147.03948974609","11","686.39636230469","18"
"364.16860961914","3","156.09761047363","11","713.40106201172","18"
"376.30758666992","3","158.10528564453","11","84.069206237793","19"
"384.94818115234","3","163.0068359375","11","93.070640563965","19"
"388.99652099609","3","163.06430053711","11","114.00521087646","19"
"389.21444702148","3","164.06896972656","11","129.10707092285","19"
"395.2551574707","3","164.98999023438","11","169.96165466309","19"
"410.37606811523","3","165.02415466309","11","187.08642578125","19"
"429.1813659668","3","168.8752746582","11","191.05253601074","19"
"447.10501098633","3","170.98997497559","11","229.98570251465","19"
"455.32214355469","3","172.98329162598","11","245.03800964355","19"
"455.33087158203","3","176.57481384277","11","247.94142150879","19"
"465.11734008789","3","177.06173706055","11","268.10055541992","19"
"525.17230224609","3","181.99266052246","11","282.81414794922","19"
"525.51458740234","3","185.04937744141","11","287.02337646484","19"
"526.47637939453","3","190.08390808105","11","296.40441894531","19"
"582.02215576172","3","194.01025390625","11","300.85159301758","19"
"671.45568847656","3","197.87602233887","11","343.91244506836","19"
"686.39099121094","3","200.04304504395","11","350.0895690918","19"
"891.29266357422","3","214.00462341309","11","356.96298217773","19"
"1149.9034423828","3","215.06533813477","11","448.03985595703","19"
"86.302780151367","4","217.11622619629","11","498.89083862305","19"
"94.067970275879","4","220.97648620605","11","530.49731445312","19"
"94.071937561035","4","224.97813415527","11","858.55218505859","19"
"105.07248687744","4","226.06872558594","11","124.07357788086","20"
"121.94313049316","4","229.09309387207","11","125.98585510254","20"
"125.98356628418","4","230.0694732666","11","127.06275177002","20"
"132.08772277832","4","236.96858215332","11","158.98364257812","20"
"135.00730895996","4","237.02526855469","11","160.04035949707","20"
"135.05009460449","4","239.58638000488","11","163.04341125488","20"
"139.0397644043","4","246.04135131836","11","163.06169128418","20"
"153.025390625","4","251.02072143555","11","168.86994934082","20"
"161.09799194336","4","255.05253601074","11","177.05902099609","20"
"162.10179138184","4","263.82357788086","11","201.94268798828","20"
"163.00944519043","4","267.05316162109","11","220.54791259766","20"
"164.99261474609","4","269.97286987305","11","233.01731872559","20"
"170.06300354004","4","271.10342407227","11","245.01879882812","20"
"174.9529876709","4","274.89581298828","11","267.05648803711","20"
"176.08042907715","4","284.99603271484","11","297.95962524414","20"
"176.67541503906","4","294.11254882812","11","303.1018371582","20"
"182.00369262695","4","296.23892211914","11","318.16088867188","20"
"184.15440368652","4","310.79306030273","11","376.01000976562","20"
"193.04266357422","4","311.05999755859","11","381.12466430664","20"
"197.05099487305","4","312.10720825195","11","395.25109863281","20"
"198.94218444824","4","314.07269287109","11","99.052871704102","21"
"199.95335388184","4","321.0133972168","11","120.08656311035","21"
"207.99040222168","4","327.78918457031","11","120.09104156494","21"
"213.00326538086","4","333.05462646484","11","123.045753479","21"
"213.02716064453","4","334.1120300293","11","140.98106384277","21"
"234.98567199707","4","336.97869873047","11","144.09501647949","21"
"247.94464111328","4","340.09524536133","11","146.50169372559","21"
"251.02395629883","4","350.22354125977","11","147.04940795898","21"
"253.08955383301","4","353.01229858398","11","173.06402587891","21"
"254.78471374512","4","358.0576171875","11","182.11134338379","21"
"254.81736755371","4","358.06149291992","11","210.1051940918","21"
"255.04927062988","4","366.17404174805","11","237.80067443848","21"
"258.87615966797","4","374.08065795898","11","245.94187927246","21"
"258.88272094727","4","386.10095214844","11","252.81625366211","21"
"259.08685302734","4","399.08743286133","11","258.21170043945","21"
"268.10388183594","4","400.17935180664","11","276.06723022461","21"
"271.10681152344","4","400.7197265625","11","283.92300415039","21"
"274.89242553711","4","410.08187866211","11","298.08676147461","21"
"276.07403564453","4","417.2548828125","11","299.8092956543","21"
"291.15200805664","4","437.03186035156","11","324.13275146484","21"
"300.81256103516","4","451.28463745117","11","415.09310913086","21"
"300.84805297852","4","525.52398681641","11","505.2760925293","21"
"309.8092956543","4","526.302734375","11","528.29449462891","21"
"322.9111328125","4","526.30743408203","11","135.00492858887","22"
"324.12905883789","4","100.11237335205","12","187.06962585449","22"
"336.97494506836","4","116.97081756592","12","210.86201477051","22"
"337.11013793945","4","117.07039642334","12","288.09530639648","22"
"353.01998901367","4","121.0186920166","12","313.06927490234","22"
"361.02114868164","4","121.94538879395","12","326.79364013672","22"
"373.18701171875","4","123.99156188965","12","381.1286315918","22"
"377.06195068359","4","140.99563598633","12","526.26989746094","22"
"400.72381591797","4","149.02568054199","12","83.053787231445","23"
"405.05578613281","4","155.66596984863","12","140.98593139648","23"
"431.11608886719","4","161.03048706055","12","165.0583190918","23"
"465.10852050781","4","162.09918212891","12","209.08047485352","23"
"465.61599731445","4","164.07157897949","12","214.06149291992","23"
"478.24575805664","4","165.07670593262","12","242.86849975586","23"
"513.44799804688","4","169.06407165527","12","269.07952880859","23"
"527.51422119141","4","169.09864807129","12","279.81878662109","23"
"527.52362060547","4","173.037109375","12","286.92288208008","23"
"755.44158935547","4","173.05863952637","12","290.72631835938","23"
"107.0549697876","5","177.00730895996","12","310.77865600586","23"
"120.05517578125","5","181.06381225586","12","322.91482543945","23"
"120.05966186523","5","182.00645446777","12","335.09243774414","23"
"121.0862121582","5","188.51055908203","12","338.97570800781","23"
"123.03894805908","5","191.08647155762","12","373.18304443359","23"
"127.04661560059","5","194.00741577148","12","83.05192565918","24"
"130.07118225098","5","198.94795227051","12","147.05438232422","24"
"144.09747314453","5","199.95625305176","12","177.09440612793","24"
"147.04693603516","5","200.07487487793","12","238.82704162598","24"
"158.98622131348","5","200.96418762207","12","280.79489135742","24"
"161.10317993164","5","201.86419677734","12","312.10357666016","24"
"163.00422668457","5","201.9455871582","12","325.02096557617","24"
"163.0355682373","5","204.02075195312","12","361.97018432617","24"
"163.05908203125","5","204.02366638184","12","526.28863525391","24"
"169.96430969238","5","204.08503723145","12","1149.8895263672","24"
"181.06657409668","5","211.02839660645","12","1149.896484375","24"
"200.04014587402","5","213.00028991699","12","120.07759094238","25"
"200.04592895508","5","213.02416992188","12","124.05762481689","25"
"211.04325866699","5","215.05332946777","12","140.98348999023","25"
"212.59742736816","5","217.06498718262","12","155.66851806641","25"
"230.07568359375","5","218.96186828613","12","182.10581970215","25"
"235.81112670898","5","227.98902893066","12","203.0051574707","25"
"248.06062316895","5","233.16723632812","12","230.08187866211","25"
"250.58010864258","5","234.98880004883","12","284.88897705078","25"
"250.58659362793","5","235.81427001953","12","460.11895751953","25"
"252.81300354004","5","237.50424194336","12","526.28393554688","25"
"259.08026123047","5","238.04364013672","12","282.80728149414","26"
"268.99227905273","5","248.92163085938","12","287.05456542969","26"
"280.79147338867","5","253.08305358887","12","334.10827636719","26"
"294.10903930664","5","254.1092376709","12","527.51892089844","26"
"298.77590942383","5","254.21685791016","12","582.01721191406","26"
"298.78295898438","5","254.71614074707","12","204.08795166016","27"
"308.98886108398","5","254.71940612793","12","214.05850219727","27"
"318.1572265625","5","254.7781829834","12","281.80017089844","27"
"321.12704467773","5","254.81410217285","12","376.01794433594","27"
"322.91848754883","5","254.8990020752","12","393.05795288086","27"
"344.78936767578","5","269.076171875","12","505.08297729492","27"
"375.04672241211","5","273.05380249023","12","507.22308349609","27"
"446.05020141602","5","273.05718994141","12","599.90966796875","27"
"526.279296875","5","273.18228149414","12","118.0841217041","28"
"686.40173339844","5","279.06643676758","12","163.04078674316","28"
"743.61322021484","5","280.17477416992","12","205.97143554688","28"
"858.54614257812","5","281.78643798828","12","245.03480529785","28"
"110.07739257812","6","281.79675292969","12","264.96783447266","28"
"112.03702545166","6","282.79006958008","12","281.80361938477","28"
"121.09071350098","6","282.80383300781","12","281.80706787109","28"
"135.05485534668","6","288.09878540039","12","326.02487182617","28"
"146.50416564941","6","288.95706176758","12","448.04415893555","28"
"147.03701782227","6","290.09182739258","12","526.49517822266","28"
"161.06164550781","6","291.14849853516","12","122.97088623047","29"
"161.07722473145","6","301.03259277344","12","139.99421691895","29"
"164.98736572266","6","310.05780029297","12","154.08753967285","29"
"168.11050415039","6","310.81469726562","12","230.07878112793","29"
"181.06106567383","6","310.82192993164","12","305.03527832031","29"
"184.15995788574","6","313.07287597656","12","425.12252807617","29"
"185.0521697998","6","314.04733276367","12","437.02758789062","29"
"186.99688720703","6","324.10696411133","12","524.50213623047","29"
"195.12882995605","6","324.11065673828","12","525.52868652344","29"
"200.07197570801","6","325.93994140625","12","163.03817749023","30"
"201.93977355957","6","326.78253173828","12","207.99334716797","30"
"210.10816955566","6","333.05838012695","12","275.05187988281","30"
"212.10256958008","6","337.10638427734","12","292.69689941406","30"
"212.99729919434","6","346.95794677734","12","292.70040893555","30"
"213.02117919922","6","361.02502441406","12","282.04406738281","31"
"241.01976013184","6","361.96627807617","12","327.96697998047","31"
"251.01747131348","6","376.30361938477","12","597.16705322266","31"
"254.16467285156","6","377.05798339844","12","242.86531066895","32"
"254.17118835449","6","381.03280639648","12","364.16470336914","32"
"258.05722045898","6","382.08773803711","12","124.05535125732","33"
"264.97116088867","6","397.12005615234","12","186.99969482422","33"
"265.79763793945","6","405.05990600586","12","188.51336669922","33"
"271.10006713867","6","410.07772827148","12","239.58322143555","33"
"273.4934387207","6","428.19024658203","12","341.07305908203","33"
"274.89923095703","6","446.04586791992","12","498.88626098633","33"
"279.81533813477","6","447.10070800781","12","526.49047851562","33"
"282.04748535156","6","483.00863647461","12","276.07061767578","34"
"291.14501953125","6","498.88168334961","12","282.81069946289","34"
"292.70388793945","6","525.18170166016","12","341.07681274414","34"
"294.11605834961","6","525.27075195312","12","344.79315185547","34"
"295.13787841797","6","541.30401611328","12","120.07983398438","35"
"296.4079284668","6","817.43933105469","12","282.80038452148","35"
"319.095703125","6","833.06536865234","12","189.0502166748","36"
"330.12295532227","6","69.036354064941","13","193.05972290039","37"
"336.98245239258","6","85.030410766602","13","126.99819946289","38"
"344.79696655273","6","103.06076049805","13","163.10871887207","38"
"376.29965209961","6","116.97303009033","13","425.12673950195","38"
"385.07662963867","6","126.97283935547","13","170.06033325195","39"
"400.71560668945","6","131.0248260498","13","428.95254516602","39"
"446.04156494141","6","142.96273803711","13","123.05256652832","40"
"526.26519775391","6","156.1001739502","13","168.87260437012","40"
"713.40655517578","6","159.05328369141","13","248.10894775391","40"
"81.041473388672","7","165.06094360352","13","428.95678710938","40"
"86.298980712891","7","172.13681030273","13","250.0751953125","45"
"105.06829071045","7","177.09713745117","13","163.111328125","47"
"110.073097229","7","181.99542236328","13","169.10130310059","47"
"121.94764709473","7","184.15718078613","13","193.06256103516","49"
"124.07129669189","7","190.94509887695","13","123.05029296875","50"
"130.97564697266","7","192.11436462402","13","182.10858154297","50"
"134.10321044922","7","193.10804748535","13","376.00604248047","50"
"143.08750915527","7","193.97036743164","13","326.80102539062","52"
"144.04344177246","7","197.0481262207","13","326.78994750977","53"
"161.02789306641","7","212.59443664551","13","123.04802703857","54"
"161.07202148438","7","218.96490478516","13","417.07104492188","55"
"162.09658813477","7","218.96792602539","13","120.08432006836","61"
"170.05767822266","7","224.98120117188","13","143.05569458008","67"
"175.0883026123","7","227.99212646484","13","281.78988647461","69"
"176.57209777832","7","","","120.08207702637","71"
"182.00921630859","7","","","154.09008789062","74"
"194.96026611328","7","","","326.79733276367","74"
"199.9822845459","7","","","143.05815124512","87"
"199.99096679688","7","","","127.00050354004","145"
