"mz_10eV","10 ev","mz_25eV","25 ev","mz_40eV","40 ev"
"","","658.2869","2.100e1","",""
"","","658.3395","2.000e1","",""
"","","658.3892","4.500e1","",""
"","","658.8146","4.900e1","",""
"","","659.4086","2.300e1","",""
"","","659.4604","3.500e1","",""
"","","660.3200","4.700e1","",""
"","","661.2859","2.400e1","",""
"","","661.3305","2.500e1","",""
"","","661.4049","2.900e1","",""
"","","662.2494","2.600e1","",""
"","","662.3314","5.200e1","",""
"","","663.3943","2.200e1","",""
"","","663.8260","6.200e1","",""
"","","664.2871","2.000e1","",""
"","","664.3256","2.700e1","",""
"","","665.2245","4.700e1","",""
"","","665.2975","3.200e1","",""
"","","665.3607","5.000e1","",""
"","","666.2744","2.200e1","",""
"","","666.8344","2.800e1","",""
"","","667.1981","2.200e1","",""
"","","667.2313","2.100e1","",""
"","","667.2986","2.900e1","",""
"","","667.3564","2.600e1","",""
"","","667.4448","2.100e1","",""
"","","667.8527","2.000e1","",""
"","","668.3394","6.485e1","",""
"","","668.3777","2.815e1","",""
"","","669.2812","2.200e1","",""
"","","669.3731","2.100e1","",""
"","","669.4366","2.300e1","",""
"","","671.3486","4.300e1","",""
"","","672.2896","2.100e1","",""
"","","672.3586","8.600e1","",""
"","","672.4103","2.100e1","",""
"","","672.6228","2.000e1","",""
"","","673.3735","2.100e1","",""
"","","674.1943","2.200e1","",""
"","","674.3531","2.700e1","",""
"","","674.8596","2.100e1","",""
"","","675.3491","6.400e1","",""
"","","677.3341","2.200e1","",""
"","","677.3915","4.800e1","",""
"","","677.4288","2.200e1","",""
"","","677.8546","2.200e1","",""
"","","678.1713","2.000e1","",""
"","","678.3274","2.100e1","",""
"","","678.3770","4.700e1","",""
"","","679.3359","2.800e1","",""
"","","679.4072","2.300e1","",""
"","","680.3088","6.900e1","",""
"","","680.3872","2.200e1","",""
"","","680.8948","2.500e1","",""
"","","680.9539","2.100e1","",""
"","","681.0714","2.100e1","",""
"","","681.3312","7.200e1","",""
"","","683.1390","2.500e1","",""
"","","683.3201","1.090e2","",""
"","","683.3929","2.100e1","",""
"","","684.2643","4.100e1","",""
"","","684.3541","2.200e1","",""
"","","684.4519","5.600e1","",""
"","","685.2862","3.700e1","",""
"","","687.3571","5.400e1","",""
"","","688.3008","6.800e1","",""
"","","689.1260","5.400e1","",""
"","","689.3187","2.100e1","",""
"","","689.3899","3.900e1","",""
"","","689.4381","2.100e1","",""
"","","689.5686","2.000e1","",""
"","","690.3350","2.400e1","",""
"","","691.5496","3.500e1","",""
"","","692.3353","2.500e1","",""
"","","693.1488","2.100e1","",""
"","","693.2399","2.000e1","",""
"","","693.3579","3.000e1","",""
"","","693.4283","2.700e1","",""
"","","695.2381","2.200e1","",""
"","","695.3192","2.500e1","",""
"","","696.2253","6.600e1","",""
"","","696.3308","2.100e1","",""
"","","696.3935","2.200e1","",""
"","","697.0674","2.300e1","",""
"","","697.1497","3.100e1","",""
"","","697.2432","3.300e1","",""
"","","697.3843","8.200e1","",""
"","","697.4310","2.100e1","",""
"","","698.0366","2.700e1","",""
"","","698.1720","4.000e1","",""
"","","698.2836","2.300e1","",""
"","","698.3736","2.200e1","",""
"","","698.4095","2.300e1","",""
"","","699.3923","5.100e1","",""
"","","699.4254","3.500e1","",""
"","","699.8341","2.200e1","",""
"","","700.1194","2.500e1","",""
"","","700.3995","9.100e1","",""
"","","701.2495","2.500e1","",""
"","","701.3624","8.000e1","",""
"","","701.4074","2.500e1","",""
"","","702.1373","2.600e1","",""
"","","702.4034","6.000e1","",""
"","","702.9084","2.000e1","",""
"","","703.2281","2.200e1","",""
"","","703.3348","2.100e1","",""
"","","703.3972","2.600e1","",""
"","","704.3426","4.100e1","",""
"","","706.1109","2.200e1","",""
"","","706.2458","2.300e1","",""
"","","706.3418","4.400e1","",""
"","","707.3565","2.000e1","",""
"","","708.3500","2.900e1","",""
"","","708.8392","2.400e1","",""
"","","709.3224","2.800e1","",""
"","","709.3604","2.100e1","",""
"","","710.3270","2.700e1","",""
"","","710.4289","2.000e1","",""
"","","711.3158","2.500e1","",""
"","","711.4348","2.600e1","",""
"","","711.9576","4.700e1","",""
"","","712.2466","2.100e1","",""
"","","712.3295","4.200e1","",""
"","","713.2405","2.200e1","",""
"","","714.3105","5.200e1","",""
"","","715.0067","2.700e1","",""
"","","715.3221","3.800e1","",""
"","","716.2784","2.700e1","",""
"","","716.4298","2.100e1","",""
"","","717.3586","2.600e1","",""
"","","718.3631","7.586e1","",""
"","","718.3967","2.100e1","",""
"","","718.4605","4.100e1","",""
"","","718.8470","5.900e1","",""
"","","719.3599","4.500e1","",""
"","","719.4061","9.600e1","",""
"","","720.3975","2.200e1","",""
"","","722.3053","2.400e1","",""
"","","722.3326","6.552e1","",""
"","","722.3584","2.400e1","",""
"","","723.2985","2.600e1","",""
"","","723.3372","4.400e1","",""
"","","723.4838","3.200e1","",""
"","","724.2144","2.100e1","",""
"","","724.3347","2.300e1","",""
"","","725.3763","6.100e1","",""
"","","725.4742","2.200e1","",""
"","","727.3307","4.300e1","",""
"","","729.1868","2.200e1","",""
"","","729.3577","7.700e1","",""
"","","730.3322","2.300e1","",""
"","","730.4688","2.800e1","",""
"","","731.3118","2.300e1","",""
"","","732.1520","2.500e1","",""
"","","732.3604","4.800e1","",""
"","","732.4188","2.000e1","",""
"","","733.1093","3.400e1","",""
"","","733.9860","2.700e1","",""
"","","734.4047","2.500e1","",""
"","","734.5313","2.700e1","",""
"","","734.6002","2.200e1","",""
"","","735.2952","2.300e1","",""
"","","737.3238","4.426e1","",""
"","","737.3436","2.574e1","",""
"","","737.3691","5.400e1","",""
"","","737.4567","2.100e1","",""
"","","738.3589","2.300e1","",""
"","","739.4317","2.200e1","",""
"","","741.0013","2.300e1","",""
"","","741.3250","2.000e1","",""
"","","741.4647","5.000e1","",""
"","","741.5256","2.200e1","",""
"","","743.2651","5.800e1","",""
"","","744.4313","2.800e1","",""
"","","744.7675","2.900e1","",""
"","","745.2380","2.400e1","",""
"","","745.3513","2.000e1","",""
"","","745.3995","2.600e1","",""
"","","745.4600","2.600e1","",""
"","","746.4601","2.900e1","",""
"","","747.1642","3.500e1","",""
"","","747.3237","2.100e1","",""
"","","748.4123","2.100e1","",""
"","","750.4106","4.100e1","",""
"","","751.2653","2.500e1","",""
"","","751.3659","2.600e1","",""
"","","751.4323","3.700e1","",""
"","","753.3669","5.500e1","",""
"","","753.4402","2.500e1","",""
"","","753.4916","2.800e1","",""
"","","753.5742","2.000e1","",""
"","","754.3878","2.600e1","",""
"","","755.4451","6.300e1","",""
"","","756.3636","2.700e1","",""
"","","756.4385","2.900e1","",""
"","","757.4819","4.800e1","",""
"","","758.3702","2.900e1","",""
"","","759.3256","2.300e1","",""
"","","759.4208","5.900e1","",""
"","","760.2909","2.300e1","",""
"","","760.4150","4.700e1","",""
"","","761.3841","2.000e1","",""
"","","762.4658","2.600e1","",""
"","","764.5379","6.200e1","",""
"","","765.4016","3.400e1","",""
"","","766.0812","3.800e1","",""
"","","766.4010","7.000e1","",""
"","","767.4310","7.700e1","",""
"","","767.4822","3.900e1","",""
"","","768.1356","2.100e1","",""
"","","768.2423","3.700e1","",""
"","","768.4305","2.100e1","",""
"","","769.3979","8.500e1","",""
"","","769.9277","2.800e1","",""
"","","770.3099","2.000e1","",""
"","","770.3815","1.730e2","",""
"","","771.3868","5.600e1","",""
"","","771.5078","2.400e1","",""
"","","772.4062","2.100e1","",""
"","","773.2078","5.800e1","",""
"","","774.3056","5.100e1","",""
"","","774.4017","4.600e1","",""
"","","774.4657","2.900e1","",""
"","","776.3793","2.700e1","",""
"","","776.4360","8.900e1","",""
"","","777.3271","5.800e1","",""
"","","777.3867","2.300e1","",""
"","","779.3478","2.400e1","",""
"","","779.4214","2.300e1","",""
"","","780.0429","2.100e1","",""
"","","780.4018","5.100e1","",""
"","","783.3445","2.500e1","",""
"","","783.4294","2.600e1","",""
"","","783.7649","2.200e1","",""
"","","784.3988","4.600e1","",""
"","","784.4562","2.200e1","",""
"","","786.3209","2.500e1","",""
"","","786.4666","3.000e1","",""
"","","786.5563","2.300e1","",""
"","","789.3942","6.800e1","",""
"","","790.4772","2.100e1","",""
"","","792.3050","2.200e1","",""
"","","794.3868","6.936e2","",""
"","","794.4618","7.200e1","",""
"","","795.3994","2.070e2","",""
"","","796.3751","4.200e1","",""
"","","796.4730","8.506e1","",""
"","","797.3567","2.500e1","",""
"","","797.4955","7.100e1","",""
"","","798.4631","6.000e1","",""
"","","799.3809","3.200e1","",""
"","","799.5703","2.700e1","",""
"","","800.4007","3.300e1","",""
"","","800.4744","2.400e1","",""
"","","803.4013","2.400e1","",""
"","","804.3010","2.000e1","",""
"","","804.3459","3.500e1","",""
"","","804.7220","2.100e1","",""
"","","805.4050","2.400e1","",""
"","","805.4831","2.100e1","",""
"","","806.4495","7.000e1","",""
"","","807.3349","3.100e1","",""
"","","807.4327","1.340e2","",""
"","","807.4867","4.900e1","",""
"","","808.3770","2.500e1","",""
"","","808.4820","2.500e1","",""
"","","810.3235","2.000e1","",""
"","","811.4149","4.200e1","",""
"","","811.4617","2.200e1","",""
"","","812.5183","2.800e1","",""
"","","812.8756","3.000e1","",""
"","","814.3840","3.500e1","",""
"","","815.2201","2.400e1","",""
"","","815.3665","2.500e1","",""
"","","815.4694","2.900e1","",""
"","","816.4059","2.082e1","",""
"","","816.4509","4.118e1","",""
"","","816.4957","2.400e1","",""
"","","817.4775","2.000e1","",""
"","","817.5093","2.300e1","",""
"","","819.3280","2.500e1","",""
"","","819.4734","2.700e1","",""
"","","820.4319","2.400e1","",""
"","","820.4938","2.100e1","",""
"","","821.4271","2.400e1","",""
"","","822.3256","2.500e1","",""
"","","822.4648","2.500e1","",""
"","","823.2837","5.800e1","",""
"","","823.3751","5.816e1","",""
"","","824.4559","2.400e1","",""
"","","824.5009","6.604e1","",""
"","","825.1885","4.100e1","",""
"","","825.3163","2.600e1","",""
"","","825.4662","2.100e1","",""
"","","825.5009","2.500e1","",""
"","","826.3879","2.100e1","",""
"","","827.4270","2.500e1","",""
"","","828.2700","2.400e1","",""
"","","828.4625","2.400e1","",""
"","","829.0760","2.100e1","",""
"","","829.4605","8.100e1","",""
"","","829.5441","2.000e1","",""
"","","830.4928","2.400e1","",""
"","","831.2964","2.700e1","",""
"","","831.4567","2.100e1","",""
"","","835.3621","2.800e1","",""
"","","836.3725","2.200e1","",""
"","","839.4089","2.200e1","",""
"","","840.4817","6.300e1","",""
"","","841.4209","2.600e1","",""
"","","841.5501","2.100e1","",""
"","","842.4681","2.100e1","",""
"","","844.3275","2.100e1","",""
"","","844.4758","2.400e1","",""
"","","845.4025","3.600e1","",""
"","","845.5792","2.800e1","",""
"","","847.3734","3.600e1","",""
"","","848.3854","2.202e1","",""
"","","848.4306","4.398e1","",""
"","","849.6417","4.000e1","",""
"","","849.9700","2.100e1","",""
"","","851.4554","7.100e1","",""
"","","853.3174","2.200e1","",""
"","","853.4430","2.900e1","",""
"","","853.6393","3.700e1","",""
"","","855.3955","2.200e1","",""
"","","855.4426","2.300e1","",""
"","","855.4766","3.800e1","",""
"","","856.3962","2.700e1","",""
"","","857.4124","2.800e1","",""
"","","858.5097","7.300e1","",""
"","","861.4163","3.800e1","",""
"","","861.4576","3.300e1","",""
"","","862.4155","2.300e1","",""
"","","862.4545","5.900e1","",""
"","","863.4372","6.200e1","",""
"","","864.4434","2.000e1","",""
"","","865.3837","1.785e2","",""
"","","865.4134","1.791e2","",""
"","","865.4391","2.090e2","",""
"","","865.4713","2.103e2","",""
"","","866.3746","2.100e1","",""
"","","866.3945","7.239e1","",""
"","","866.4563","2.491e2","",""
"","","866.5126","1.949e1","",""
"","","867.4255","2.470e2","",""
"","","867.4899","1.160e2","",""
"","","868.4150","2.000e1","",""
"","","868.4611","2.100e1","",""
"","","868.4980","2.200e1","",""
"","","869.4109","2.700e1","",""
"","","869.4940","2.300e1","",""
"","","870.4783","2.200e1","",""
"","","871.3646","2.600e1","",""
"","","871.4785","2.200e1","",""
"","","873.2672","2.200e1","",""
"","","873.4744","5.777e1","",""
"","","873.5200","1.823e1","",""
"","","874.3763","2.700e1","",""
"","","874.4547","6.500e1","",""
"","","877.4587","3.700e1","",""
"","","878.4828","2.200e1","",""
"","","883.3674","5.100e1","",""
"","","884.4164","2.300e1","",""
"","","885.4268","2.000e1","",""
"","","885.8774","7.900e1","",""
"","","886.4412","2.600e1","",""
"","","887.5782","2.400e1","",""
"","","888.4352","3.300e1","",""
"","","888.4858","2.100e1","",""
"","","889.4128","2.700e1","",""
"","","889.4748","4.600e1","",""
"","","890.4093","2.100e1","",""
"","","891.2935","2.700e1","",""
"","","895.5200","7.000e1","",""
"","","896.5002","4.400e1","",""
"","","898.9946","3.400e1","",""
"","","900.2979","7.200e1","",""
"","","901.3505","2.300e1","",""
"","","902.3419","4.600e1","",""
"","","907.3250","2.200e1","",""
"","","908.3872","5.100e1","",""
"","","910.6197","2.500e1","",""
"","","914.5330","5.700e1","",""
"","","915.5345","2.600e1","",""
"","","923.2181","2.800e1","",""
"","","923.4527","2.600e1","",""
"","","925.5457","2.300e1","",""
"","","929.9550","2.000e1","",""
"","","931.1638","2.100e1","",""
"","","931.3791","2.800e1","",""
"","","933.4094","3.900e1","",""
"","","935.5429","2.900e1","",""
"","","939.4636","5.300e1","",""
"","","941.2797","2.400e1","",""
"","","941.4235","5.900e1","",""
"","","942.3871","7.300e1","",""
"","","942.4561","7.000e1","",""
"","","942.4849","4.083e1","",""
"","","943.4269","4.100e1","",""
"","","943.5114","2.400e1","",""
"","","943.5578","2.100e1","",""
"","","944.4431","4.700e1","",""
"","","945.4606","2.400e1","",""
"","","950.0807","2.100e1","",""
"","","951.4736","2.400e1","",""
"","","952.5452","2.200e1","",""
"","","953.7880","2.200e1","",""
"","","955.4321","2.400e1","",""
"","","957.4295","3.400e1","",""
"","","958.5823","2.700e1","",""
"","","959.1638","2.500e1","",""
"","","959.4742","2.300e1","",""
"","","961.5096","3.800e1","",""
"","","961.6102","2.200e1","",""
"","","962.4653","2.500e1","",""
"","","962.5033","2.100e1","",""
"","","963.4960","1.300e2","",""
"","","964.4939","2.500e1","",""
"","","964.9669","3.000e1","",""
"","","965.5617","2.300e1","",""
"","","966.5068","2.500e1","",""
"","","970.8970","2.200e1","",""
"","","974.9418","2.400e1","",""
"","","976.1175","2.200e1","",""
"","","987.4537","4.000e1","",""
"","","988.5681","2.500e1","",""
"","","999.5963","2.300e1","",""
"","","1004.6062","2.400e1","",""
"","","1005.4929","2.200e1","",""
"","","1016.5151","2.200e1","",""
"","","1018.8951","2.100e1","",""
"","","1020.2252","2.700e1","",""
"","","1020.5809","2.700e1","",""
"","","1021.5419","3.600e1","",""
"","","1044.3551","2.600e1","",""
"","","1054.6451","2.300e1","",""
"","","1062.5743","2.200e1","",""
"","","1067.2589","2.100e1","",""
"","","1081.5304","2.500e1","",""
"","","1125.8035","2.200e1","",""
"","","1142.6241","2.000e1","",""
"","","1146.0359","2.200e1","",""
"","","1156.6492","2.300e1","",""
"","","1161.1649","2.800e1","",""
"","","1163.6162","6.600e1","",""
"","","1168.8615","2.100e1","",""
