mz_15eV,15eV,mz_35eV,35eV,mz_55eV,55eV
497.1374,2.50E+01,249.1239,1.70E+02,175.0304,2.70E+01
497.3244,5.00E+01,249.1747,5.60E+01,175.5411,3.10E+01
498.0535,2.80E+01,249.3835,8.20E+01,175.6353,2.20E+01
498.1885,2.90E+01,249.8593,4.00E+01,176.0817,9.91E+00
499.3145,2.10E+01,250.1079,2.00E+01,178.1487,1.22E+01
500.2389,2.40E+01,250.1393,4.55E+01,179.0709,1.73E+01
501.0012,8.40E+01,250.1638,2.49E+01,179.1162,3.66E+02
501.2947,2.60E+01,251.1028,3.00E+01,179.157,6.25E+02
501.3318,2.10E+01,251.1747,1.98E+02,179.5275,2.40E+01
501.6825,2.60E+01,251.2203,2.10E+01,180.0153,3.20E+01
501.8121,2.50E+01,251.7143,2.80E+01,180.0771,2.40E+01
501.8443,2.41E+01,252.0897,2.10E+01,180.1127,1.82E+03
501.9189,3.00E+01,252.1769,1.40E+02,180.1514,2.80E+01
502.2647,2.20E+01,252.2763,3.90E+01,180.1705,5.50E+01
502.4785,8.90E+01,253.1181,2.20E+01,180.3897,3.90E+01
502.616,2.40E+01,253.1543,2.20E+01,180.7006,3.10E+01
502.6981,5.60E+01,253.1717,2.40E+01,181.0549,3.00E+01
503.1547,2.30E+01,254.1491,2.67E+02,181.0992,1.63E+03
503.2879,2.30E+01,254.9166,2.20E+01,181.1318,2.20E+02
503.7347,2.60E+01,255.0579,4.00E+01,181.1494,2.79E+01
503.8332,2.40E+01,255.1435,2.50E+01,181.1755,2.83E+02
504.3199,2.20E+01,256.1493,1.07E+02,181.6183,6.10E+01
504.4326,2.20E+01,256.1744,1.73E+02,181.6445,3.70E+01
504.5261,2.40E+01,256.4845,2.20E+01,182.0291,2.70E+01
505.0734,2.70E+01,257.0572,2.60E+01,182.0785,4.20E+01
505.9555,2.10E+01,257.1296,3.00E+01,182.1061,1.63E+02
506.883,4.60E+01,257.2882,5.40E+01,182.1291,2.11E+02
506.9421,2.60E+01,257.4104,2.70E+01,182.178,7.00E+01
507.0159,2.10E+01,258.9129,2.50E+01,182.2381,2.40E+01
507.1003,2.50E+01,259.1353,2.70E+01,183.0492,2.20E+01
507.2751,8.70E+01,259.2006,2.20E+01,183.0986,3.78E+01
507.7334,2.50E+01,259.217,2.10E+01,183.1148,1.18E+02
507.9537,2.10E+01,260.1945,2.53E+02,183.1504,4.15E+03
509.323,9.60E+01,261.0295,2.40E+01,183.4598,2.20E+01
509.4658,5.80E+01,261.122,5.82E+01,184.0518,2.05E+01
509.7139,2.70E+01,261.1471,1.32E+02,184.0571,5.61E+01
510.9267,2.00E+01,261.1622,4.38E+01,184.0708,7.42E+01
511.0636,2.00E+01,261.3643,2.50E+01,184.1101,2.11E+03
511.2133,4.40E+01,262.1003,2.10E+01,184.1586,2.39E+02
511.4949,2.60E+01,262.1525,2.70E+01,184.184,6.20E+01
511.9326,3.20E+01,262.9005,2.00E+01,184.2173,3.60E+01
512.2262,2.80E+01,263.1569,2.80E+01,184.2505,3.80E+01
512.3687,2.20E+01,263.5353,2.20E+01,185.056,4.33E+02
512.577,6.53E+01,264.1625,2.40E+01,185.0936,2.49E+04
512.9431,5.20E+01,264.3929,2.10E+01,185.1663,5.24E+03
512.9859,3.90E+01,265.1348,7.90E+01,185.2214,1.35E+02
514.7061,2.40E+01,265.1619,2.70E+01,185.2503,2.20E+01
